timestamp,T,x,y,z,Tsig,xsig,ysig,zsig,xTcov,xycov,xzcov,zTcov,yzcov,yTcov,rsig,psig,qsig,tr,tp,tq,Cd,ustar,Tstar,hf,MOs,mf,w,u,v,dir,vel
2021-09-06 17:59:04,17.83,0.23,0.86,-0.05,0.1303,0.5502,0.6543,0.3923,0.0083,0.0566,-0.0017,0.0034,-0.0453,-0.0306,0.3869,0.6724,0.5321,0.4338,0.7539,0.5966,0.05699,0.2129,0.0161,4.001,-0.004,-0.055,-0.05,0.86,0.23,255.3,0.89
2021-09-06 18:09:04,17.65,0.08,0.82,-0.06,0.0801,0.5315,0.4842,0.3717,0.0029,-0.049,-0.0033,0.0008,-0.0261,-0.0004,0.3671,0.4788,0.5396,0.4451,0.5804,0.6542,0.03868,0.1622,0.0051,0.909,-0.002,-0.032,-0.06,0.82,0.08,264.7,0.82
2021-09-06 18:19:04,17.49,0.0,0.76,-0.09,0.1294,0.4222,0.5226,0.3262,0.0115,-0.0358,-0.0014,-0.0047,-0.0247,-0.007,0.3209,0.5256,0.4225,0.4206,0.6889,0.5538,0.04256,0.1574,-0.0301,-5.861,0.015,-0.03,-0.09,0.76,0.0,269.8,0.76
2021-09-06 18:29:04,17.42,0.29,0.89,-0.09,0.0674,0.4733,0.5664,0.3522,0.0056,-0.0049,0.0065,-0.0036,-0.0097,-0.0077,0.3527,0.555,0.4863,0.3749,0.59,0.5169,0.01314,0.1078,-0.0333,-4.43,0.036,-0.014,-0.09,0.89,0.29,251.7,0.94
2021-09-06 18:39:04,17.32,0.17,0.65,-0.02,0.0847,0.4631,0.439,0.3417,-0.0027,-0.0251,-0.0184,0.001,-0.0189,-0.0103,0.3396,0.4278,0.475,0.5072,0.6389,0.7093,0.05878,0.1624,0.0063,1.176,-0.003,-0.032,-0.02,0.65,0.17,255.0,0.67
2021-09-06 18:49:04,17.24,0.27,0.56,-0.16,0.0813,0.3863,0.372,0.2737,0.0022,-0.0355,-0.0008,0.0018,-0.0215,-0.0066,0.2604,0.3463,0.4181,0.405,0.5386,0.6502,0.05195,0.1466,0.012,2.09,-0.007,-0.026,-0.16,0.56,0.27,244.5,0.62
2021-09-06 18:59:04,17.14,0.22,0.72,-0.11,0.0827,0.444,0.4314,0.3302,0.0051,-0.0294,-0.0082,-0.0024,-0.015,-0.0057,0.3248,0.4172,0.4613,0.4245,0.5453,0.603,0.02914,0.1306,-0.0186,-3.024,0.014,-0.021,-0.11,0.72,0.22,252.8,0.76
2021-09-06 19:09:04,17.05,0.23,0.52,-0.12,0.0966,0.365,0.4447,0.3096,0.0094,-0.0104,-0.006,0.0019,-0.0181,-0.0136,0.3029,0.4286,0.3891,0.5217,0.7382,0.6703,0.05658,0.1381,0.0134,2.212,-0.009,-0.023,-0.12,0.52,0.23,246.2,0.57
2021-09-06 19:19:04,16.96,0.25,0.52,-0.13,0.0938,0.5065,0.468,0.3236,0.0049,-0.0033,-0.0228,0.0029,-0.0244,-0.0161,0.3111,0.4809,0.5021,0.5241,0.8101,0.8458,0.09464,0.1826,0.0161,3.501,-0.006,-0.041,-0.13,0.52,0.25,244.5,0.58
2021-09-06 19:29:04,16.83,0.25,0.46,-0.06,0.1233,0.396,0.4474,0.2655,-0.0004,0.0268,-0.0392,0.0022,-0.0321,-0.0148,0.2476,0.4711,0.3797,0.4719,0.8981,0.7239,0.18411,0.2251,0.01,2.627,-0.002,-0.062,-0.06,0.46,0.25,241.3,0.52
2021-09-06 19:39:04,16.64,0.11,0.42,-0.08,0.0944,0.3042,0.3141,0.2453,0.0076,0.0013,-0.0151,-0.0039,-0.009,-0.0034,0.2388,0.3193,0.3038,0.5437,0.7269,0.6915,0.09103,0.1325,-0.0293,-4.781,0.021,-0.021,-0.08,0.42,0.11,255.5,0.43
2021-09-06 19:49:04,16.51,0.4,0.61,-0.05,0.1066,0.468,0.4701,0.3241,-0.003,0.0451,-0.0091,-0.0007,-0.0275,-0.0215,0.3194,0.5147,0.4221,0.4381,0.706,0.579,0.05459,0.1703,-0.0039,-0.902,0.002,-0.035,-0.05,0.61,0.4,236.6,0.73
2021-09-06 19:59:04,16.37,0.5,0.69,-0.05,0.0976,0.4312,0.4348,0.2797,0.0045,0.0253,-0.0018,0.0036,-0.0183,-0.0119,0.2774,0.4619,0.4036,0.3235,0.5387,0.4707,0.025,0.1356,0.0269,4.397,-0.018,-0.022,-0.05,0.69,0.5,234.1,0.86
2021-09-06 20:09:04,16.26,0.53,0.68,-0.12,0.0975,0.4062,0.4038,0.3047,-0.0019,0.021,0.0018,-0.0008,-0.0193,-0.0145,0.3012,0.4317,0.3792,0.3464,0.4965,0.4361,0.02559,0.1391,-0.0056,-1.039,0.004,-0.024,-0.12,0.68,0.53,231.6,0.86
2021-09-06 20:19:04,16.19,0.54,0.59,-0.04,0.1286,0.4629,0.4251,0.3061,0.01,-0.0232,-0.0021,-0.0006,-0.0171,-0.0169,0.3043,0.4173,0.4711,0.3797,0.5207,0.5879,0.02679,0.1311,-0.0048,-0.833,0.003,-0.021,-0.04,0.59,0.54,227.3,0.8
2021-09-06 20:29:04,16.07,0.4,0.75,-0.13,0.0931,0.4708,0.5561,0.3644,0.0028,-0.0222,-0.0092,-0.0017,-0.0282,-0.0084,0.3567,0.5263,0.5095,0.4153,0.6127,0.5932,0.04021,0.1722,-0.0097,-2.161,0.004,-0.036,-0.13,0.75,0.4,241.9,0.85
2021-09-06 20:39:04,15.93,0.59,0.79,-0.07,0.1062,0.457,0.4653,0.3212,0.0066,-0.0114,-0.0329,0.004,-0.0291,-0.02,0.3125,0.4565,0.4718,0.317,0.4631,0.4786,0.04521,0.2096,0.0189,4.656,-0.005,-0.054,-0.07,0.79,0.59,233.0,0.98
2021-09-06 20:49:04,15.79,0.51,0.7,-0.09,0.0934,0.4829,0.5186,0.3683,0.0012,-0.0073,-0.0058,0.004,-0.0382,-0.0156,0.3601,0.5053,0.5028,0.4135,0.5804,0.5774,0.05095,0.1965,0.0202,4.731,-0.007,-0.047,-0.09,0.7,0.51,233.6,0.87
2021-09-06 20:59:04,15.7,0.68,0.91,-0.06,0.0779,0.6505,0.5979,0.4519,0.0028,0.0053,-0.0498,-0.0001,-0.0257,-0.0162,0.447,0.6252,0.6279,0.3933,0.5502,0.5525,0.04336,0.2366,-0.0005,-0.442,0.0,-0.068,-0.06,0.91,0.68,232.9,1.13
2021-09-06 21:09:04,15.59,0.33,0.94,-0.07,0.0962,0.6251,0.6395,0.4589,0.0054,-0.0473,-0.0492,0.006,-0.0354,-0.0295,0.452,0.6196,0.6496,0.453,0.6209,0.651,0.06084,0.2461,0.0246,7.152,-0.005,-0.074,-0.07,0.94,0.33,250.8,1.0
2021-09-06 21:19:04,15.49,0.3,0.95,-0.04,0.0743,0.6047,0.6149,0.4526,-0.008,-0.0513,-0.0205,0.0039,-0.0101,-0.0071,0.4514,0.5905,0.6294,0.4518,0.591,0.6299,0.02293,0.1513,0.026,4.727,-0.014,-0.028,-0.04,0.95,0.3,252.6,1.0
2021-09-06 21:29:04,15.31,0.26,1.14,-0.02,0.0811,0.708,0.6169,0.4712,0.0173,-0.0211,-0.0021,0.0002,-0.0159,-0.0082,0.4707,0.6146,0.7103,0.4019,0.5247,0.6064,0.01172,0.1268,0.0017,0.186,-0.001,-0.02,-0.02,1.14,0.26,257.4,1.17
2021-09-06 21:39:04,15.21,-0.04,1.02,-0.12,0.073,0.5402,0.5799,0.4508,0.0,-0.0083,0.0271,-0.0029,0.0178,-0.0116,0.4568,0.5757,0.5397,0.4467,0.563,0.5278,0.03102,0.1801,-0.0161,-3.727,0.006,-0.04,-0.12,1.02,-0.04,272.1,1.02
2021-09-06 21:49:04,15.13,0.02,1.05,0.02,0.1011,0.5438,0.7543,0.4143,0.0001,0.0495,0.0036,-0.0005,-0.0461,-0.0194,0.4162,0.7546,0.5419,0.3965,0.7188,0.5162,0.04197,0.2151,-0.0024,-0.866,0.001,-0.057,0.02,1.05,0.02,268.8,1.05
2021-09-06 21:59:04,15.05,-0.04,1.17,-0.03,0.0767,0.6201,0.7645,0.4971,0.0022,0.0134,0.0359,-0.0044,-0.0516,0.0023,0.4948,0.7652,0.6212,0.4235,0.655,0.5317,0.04606,0.2507,-0.0174,-5.718,0.003,-0.077,-0.03,1.17,-0.04,272.2,1.17
2021-09-06 22:09:04,15.0,-0.2,1.38,0.04,0.0897,0.7023,0.8424,0.504,-0.0034,-0.0947,-0.0019,-0.0074,-0.0198,0.0056,0.5053,0.8547,0.6863,0.3628,0.6135,0.4926,0.01022,0.1408,-0.0528,-9.286,0.034,-0.024,0.04,1.38,-0.2,278.1,1.39
2021-09-06 22:19:04,14.94,-0.12,1.33,-0.04,0.0925,0.5759,0.7439,0.4719,-0.0061,-0.0553,0.0605,-0.0108,-0.0118,0.0044,0.4711,0.7496,0.569,0.3537,0.5629,0.4272,0.03475,0.2482,-0.0436,-13.704,0.009,-0.076,-0.04,1.33,-0.12,275.0,1.33
2021-09-06 22:29:04,14.95,0.04,1.31,0.11,0.0989,0.6315,0.7502,0.4843,0.0083,-0.0599,0.0316,-0.0094,-0.026,-0.009,0.4911,0.7429,0.6348,0.3731,0.5645,0.4824,0.02362,0.2023,-0.0467,-11.869,0.014,-0.05,0.11,1.31,0.04,268.1,1.31
2021-09-06 22:39:04,14.85,0.05,1.46,0.04,0.0941,0.4887,0.5885,0.4135,-0.0028,-0.0159,0.0594,-0.0073,0.0013,0.0114,0.4134,0.5875,0.4899,0.2832,0.4024,0.3356,0.02788,0.2438,-0.0298,-9.346,0.006,-0.073,0.04,1.46,0.05,268.0,1.46
2021-09-06 22:49:04,14.84,0.05,0.71,-0.03,0.1595,0.4393,0.6494,0.3133,0.0104,-0.0348,0.0051,-0.0007,-0.0212,-0.032,0.3115,0.6454,0.4465,0.4357,0.9026,0.6245,0.04265,0.1477,-0.0045,-0.886,0.003,-0.027,-0.03,0.71,0.05,265.7,0.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06 22:59:04,14.74,0.1,0.04,-0.07,0.1082,0.2855,0.4777,0.2473,0.0021,0.0213,-0.0007,0.0018,-0.0185,-0.0145,0.2664,0.3274,0.439,2.006,2.4657,3.3063,1.04898,0.136,0.0136,2.264,-0.009,-0.023,-0.07,0.04,0.1,202.0,0.11
2021-09-06 23:09:04,14.68,0.32,-0.02,-0.03,0.1696,0.2414,0.2429,0.1735,-0.013,0.012,-0.0196,0.0098,-0.0028,-0.0129,0.1627,0.2461,0.2457,0.5008,0.7574,0.7563,0.18752,0.1407,0.0698,12.066,-0.044,-0.024,-0.03,-0.02,0.32,176.8,0.32
2021-09-06 23:19:04,14.55,0.48,0.1,-0.05,0.1633,0.2932,0.2662,0.1922,-0.0047,-0.0068,-0.022,0.0079,0.0,-0.006,0.1811,0.2947,0.2722,0.3708,0.6033,0.5573,0.09199,0.1482,0.0533,9.692,-0.031,-0.027,-0.05,0.1,0.48,191.6,0.49
2021-09-06 23:29:04,14.41,0.12,0.17,-0.04,0.1542,0.314,0.3079,0.222,-0.0055,-0.0078,-0.01,0.0008,-0.0158,-0.0207,0.2093,0.3069,0.3235,0.9796,1.4363,1.5139,0.40939,0.1367,0.006,0.998,-0.004,-0.023,-0.04,0.17,0.12,235.0,0.21
2021-09-06 23:39:04,14.34,0.38,-0.03,-0.06,0.1965,0.2884,0.2488,0.1808,-0.0091,-0.0271,-0.0181,0.0108,0.004,0.0029,0.1688,0.3025,0.2404,0.434,0.7776,0.618,0.12254,0.1362,0.0796,13.348,-0.054,-0.023,-0.06,-0.03,0.38,175.5,0.38
2021-09-06 23:49:04,14.28,0.33,0.12,0.0,0.1906,0.2419,0.3071,0.1891,-0.0023,-0.0018,-0.0215,0.0096,-0.0038,-0.0311,0.1885,0.2483,0.3022,0.5447,0.7176,0.8733,0.18251,0.1479,0.0647,11.766,-0.037,-0.027,0.0,0.12,0.33,199.8,0.35
2021-09-06 23:59:04,14.13,0.5,0.36,-0.02,0.1517,0.1966,0.2038,0.1331,-0.0051,0.0126,-0.0038,-0.0013,0.0019,-0.0156,0.1327,0.2275,0.169,0.2157,0.3697,0.2747,0.01115,0.065,-0.0204,-1.652,0.061,-0.005,-0.02,0.36,0.5,215.8,0.61
2021-09-07 00:09:04,14.0,0.34,0.5,-0.01,0.1074,0.361,0.2571,0.2255,0.0069,0.0082,-0.0112,-0.0029,-0.0038,0.0044,0.2249,0.3069,0.3201,0.3705,0.5055,0.5272,0.03207,0.1087,-0.0265,-3.597,0.028,-0.015,-0.01,0.5,0.34,235.9,0.61
2021-09-07 00:19:04,14.16,-0.17,0.2,-0.07,0.2829,0.3434,0.2789,0.183,-0.0128,0.0133,0.0107,0.005,0.007,-0.0318,0.1896,0.2808,0.3383,0.6997,1.0363,1.2485,0.17367,0.1129,0.044,6.117,-0.044,-0.016,-0.07,0.2,-0.17,310.1,0.26
2021-09-07 00:29:04,14.11,0.21,0.3,-0.04,0.3158,0.4215,0.3574,0.1591,-0.0801,0.0846,0.0164,-0.0042,0.0093,-0.0665,0.1774,0.4666,0.2855,0.4739,1.2466,0.7628,0.1347,0.1374,-0.0303,-5.17,0.02,-0.023,-0.04,0.3,0.21,234.9,0.37
2021-09-07 00:39:04,13.95,0.19,0.23,-0.02,0.2071,0.2932,0.2652,0.1945,-0.0213,0.0236,-0.0136,0.0014,0.0028,-0.0219,0.1931,0.3167,0.2377,0.6564,1.0766,0.8082,0.16047,0.1178,0.0122,1.756,-0.011,-0.017,-0.02,0.23,0.19,230.6,0.29
2021-09-07 00:49:04,13.78,0.56,0.58,-0.05,0.144,0.3234,0.3008,0.2253,-0.0079,-0.0077,0.0078,-0.0061,-0.0017,-0.0012,0.2266,0.2983,0.3249,0.2821,0.3713,0.4045,0.0123,0.0891,-0.0688,-7.607,0.11,-0.01,-0.05,0.58,0.56,226.1,0.8
2021-09-07 00:59:04,13.66,0.47,0.86,-0.01,0.1082,0.4438,0.41,0.3136,0.0082,0.0278,-0.0107,-0.0056,-0.0062,0.0011,0.3134,0.4453,0.4086,0.3191,0.4533,0.416,0.01278,0.1111,-0.0508,-7.038,0.052,-0.015,-0.01,0.86,0.47,241.3,0.98
2021-09-07 01:09:04,13.56,0.13,0.89,-0.08,0.0777,0.4991,0.4584,0.3884,0.0055,0.0099,-0.0356,-0.0101,-0.0248,-0.0004,0.3823,0.4675,0.4954,0.4246,0.5191,0.5501,0.05351,0.2083,-0.0487,-12.733,0.014,-0.053,-0.08,0.89,0.13,261.5,0.9
2021-09-07 01:19:04,13.53,0.1,0.87,0.0,0.09,0.4107,0.464,0.3275,0.0012,-0.032,-0.0098,-0.0043,0.005,-0.0048,0.3275,0.4557,0.42,0.3731,0.519,0.4784,0.01431,0.105,-0.041,-5.366,0.047,-0.014,0.0,0.87,0.1,263.6,0.88
2021-09-07 01:29:04,13.47,0.19,0.81,-0.05,0.059,0.5145,0.5572,0.3772,0.0025,-0.0525,-0.0062,-0.0017,-0.0676,-0.0065,0.3677,0.5398,0.5392,0.4399,0.6459,0.6451,0.09716,0.2605,-0.0066,-2.397,0.001,-0.084,-0.05,0.81,0.19,256.6,0.83
2021-09-07 01:39:04,13.49,0.03,0.76,-0.03,0.1244,0.5679,0.5936,0.341,-0.0042,-0.013,0.0021,0.0071,-0.0305,-0.0245,0.3379,0.5944,0.5689,0.4438,0.7806,0.7472,0.05281,0.175,0.0404,8.636,-0.017,-0.038,-0.03,0.76,0.03,267.5,0.76
2021-09-07 01:49:04,13.39,0.2,0.79,0.02,0.0599,0.4881,0.3816,0.345,0.001,-0.0184,0.0125,-0.0021,0.0003,-0.0052,0.3448,0.3776,0.4913,0.4225,0.4627,0.602,0.01878,0.1118,-0.0187,-2.632,0.019,-0.015,0.02,0.79,0.2,255.5,0.82
2021-09-07 01:59:04,13.42,0.03,0.35,0.0,0.191,0.4202,0.5106,0.29,-0.012,0.0227,0.0069,0.0006,-0.0117,-0.0496,0.2897,0.5143,0.4159,0.8305,1.4744,1.1922,0.11194,0.1167,0.0054,0.763,-0.005,-0.017,0.0,0.35,0.03,264.3,0.35
2021-09-07 02:09:04,13.29,0.18,0.82,-0.01,0.0812,0.3854,0.3514,0.271,0.0064,0.0262,-0.0007,-0.0028,-0.017,-0.0062,0.2705,0.3686,0.3693,0.3226,0.4395,0.4403,0.02413,0.1303,-0.0218,-3.578,0.016,-0.021,-0.01,0.82,0.18,257.6,0.84
2021-09-07 02:19:04,13.24,0.22,0.71,-0.02,0.0639,0.3608,0.3731,0.3012,0.001,-0.0049,0.005,-0.0044,-0.0173,0.0022,0.2998,0.3696,0.3656,0.4058,0.5003,0.4949,0.033,0.1342,-0.0327,-5.498,0.023,-0.022,-0.02,0.71,0.22,253.0,0.74
2021-09-07 02:29:04,13.25,0.13,0.5,-0.07,0.081,0.3563,0.2852,0.228,0.0027,0.005,-0.0012,-0.0013,-0.0083,-0.0052,0.2244,0.2976,0.3484,0.4324,0.5735,0.6715,0.03132,0.0918,-0.0146,-1.68,0.022,-0.01,-0.07,0.5,0.13,255.0,0.51
2021-09-07 02:39:04,13.24,0.2,0.58,-0.03,0.0822,0.3442,0.3509,0.2466,0.0041,-0.0179,0.0009,-0.0019,-0.0157,0.0008,0.2441,0.336,0.3605,0.3957,0.5447,0.5845,0.04137,0.1254,-0.0149,-2.358,0.012,-0.019,-0.03,0.58,0.2,251.0,0.62
2021-09-07 02:49:04,13.34,-0.07,0.23,-0.09,0.1998,0.2688,0.1898,0.1605,-0.0087,-0.0085,-0.0029,0.0026,-0.0028,-0.0094,0.1633,0.2075,0.2535,0.6387,0.8114,0.9915,0.06205,0.0637,0.0408,3.216,-0.128,-0.005,-0.09,0.23,-0.07,287.1,0.24
2021-09-07 02:59:04,13.27,0.05,0.07,0.01,0.1936,0.2358,0.3112,0.1319,-0.0039,-0.0069,0.0073,-0.0011,0.0056,-0.0256,0.1272,0.2812,0.2732,1.4392,3.1827,3.0923,1.1823,0.0961,-0.0111,-1.326,0.015,-0.011,0.01,0.07,0.05,236.4,0.09
2021-09-07 03:09:04,13.2,0.06,0.24,-0.05,0.164,0.3119,0.2101,0.1422,-0.024,-0.0133,0.0052,-0.0024,-0.001,-0.0093,0.1449,0.2006,0.3169,0.5658,0.7831,1.2373,0.08142,0.0731,-0.0329,-2.98,0.078,-0.007,-0.05,0.24,0.06,256.4,0.25
2021-09-07 03:19:04,13.14,0.18,0.64,-0.01,0.1414,0.519,0.3207,0.2197,0.0238,0.0245,-0.0202,-0.0102,0.0057,-0.0006,0.2197,0.3575,0.4944,0.3314,0.539,0.7456,0.04767,0.1448,-0.0707,-12.737,0.043,-0.026,-0.01,0.64,0.18,254.3,0.66
2021-09-07 03:29:04,13.02,0.2,0.52,-0.07,0.1051,0.3569,0.3517,0.225,0.008,0.0,-0.0018,-0.0038,-0.0088,0.0072,0.2227,0.3538,0.3563,0.399,0.634,0.6384,0.02872,0.0946,-0.0401,-4.718,0.057,-0.011,-0.07,0.52,0.2,248.6,0.55
2021-09-07 03:39:04,13.07,0.2,0.33,-0.11,0.0896,0.3221,0.3555,0.2535,0.0078,-0.0042,-0.0084,-0.0019,-0.0036,-0.0078,0.2534,0.3411,0.3374,0.6315,0.8498,0.8407,0.05684,0.0957,-0.0199,-2.379,0.028,-0.011,-0.11,0.33,0.2,238.1,0.39
2021-09-07 03:49:04,13.11,-0.03,0.22,0.05,0.1335,0.271,0.3239,0.2059,0.0019,-0.0215,-0.0026,0.0023,-0.001,-0.0234,0.2153,0.3256,0.2615,0.9274,1.4026,1.1265,0.05184,0.0529,0.043,2.812,-0.195,-0.003,0.05,0.22,-0.03,277.6,0.23
2021-09-07 03:59:04,13.19,0.14,0.13,-0.06,0.1671,0.2546,0.1658,0.1228,0.0008,-0.0036,-0.0099,-0.0012,0.0039,-0.0153,0.1218,0.2133,0.217,0.6095,1.0678,1.0859,0.26574,0.103,-0.012,-1.544,0.014,-0.013,-0.06,0.13,0.14,220.9,0.19
2021-09-07 04:09:04,13.12,0.24,0.63,-0.03,0.0722,0.2554,0.3046,0.2027,-0.0027,0.0077,0.0008,0.0013,-0.0223,-0.0066,0.1985,0.3099,0.2522,0.2949,0.4602,0.3745,0.04921,0.1494,0.0086,1.515,-0.005,-0.028,-0.03,0.63,0.24,248.9,0.67
2021-09-07 04:19:04,13.04,0.32,0.52,-0.08,0.0592,0.2826,0.2554,0.2069,0.0022,0.0017,0.0042,-0.0008,-0.0172,-0.0023,0.2004,0.2709,0.2727,0.3266,0.4415,0.4444,0.047,0.133,-0.0057,-0.991,0.004,-0.022,-0.08,0.52,0.32,238.4,0.61
2021-09-07 04:29:04,13.0,0.47,0.42,-0.06,0.1349,0.1954,0.2117,0.1918,-0.0014,0.0012,-0.007,-0.0035,-0.0052,-0.0001,0.1876,0.2096,0.2016,0.2975,0.3324,0.3197,0.02204,0.0936,-0.0374,-4.368,0.054,-0.011,-0.06,0.42,0.47,222.1,0.63
2021-09-07 04:39:04,12.92,0.38,0.29,-0.03,0.152,0.1991,0.1777,0.1166,-0.0003,0.0115,-0.0003,-0.0016,0.0,-0.0024,0.1169,0.2183,0.1533,0.2454,0.4582,0.3219,0.00113,0.016,-0.0999,-1.98,4.963,0.0,-0.03,0.29,0.38,217.7,0.48
2021-09-07 04:49:04,13.01,0.2,0.34,-0.02,0.2019,0.295,0.3099,0.1633,-0.0201,0.0309,-0.0073,-0.0006,-0.0072,-0.0133,0.1612,0.3486,0.2495,0.4021,0.8697,0.6223,0.06342,0.1009,-0.006,-0.77,0.007,-0.013,-0.02,0.34,0.2,239.2,0.4
2021-09-07 04:59:04,12.86,0.05,0.27,-0.02,0.1804,0.248,0.1272,0.1114,-0.0146,0.0117,0.0007,-0.0012,0.0015,-0.0105,0.1125,0.1485,0.2353,0.4085,0.5394,0.8548,0.02199,0.0408,-0.0287,-1.453,0.218,-0.002,-0.02,0.27,0.05,258.9,0.27
2021-09-07 05:09:04,12.87,0.15,0.24,-0.07,0.1116,0.1666,0.1191,0.1085,-0.0018,0.0082,0.0005,-0.0045,0.0005,-0.0008,0.1138,0.1557,0.1285,0.3915,0.5356,0.4418,0.00854,0.0269,-0.1679,-5.593,2.951,-0.001,-0.07,0.24,0.15,237.8,0.28
2021-09-07 05:19:04,12.92,0.26,0.39,-0.04,0.0942,0.1763,0.2016,0.1227,-0.0005,0.0115,0.0016,-0.0012,-0.0029,0.0002,0.1225,0.2199,0.153,0.2618,0.4697,0.3268,0.01519,0.0577,-0.0214,-1.536,0.081,-0.004,-0.04,0.39,0.26,236.0,0.47
2021-09-07 05:29:04,12.95,0.23,0.57,0.0,0.0764,0.3098,0.2007,0.1979,-0.0033,-0.0084,0.006,-0.0026,-0.0063,0.0018,0.1978,0.2057,0.3066,0.3195,0.3322,0.4952,0.02275,0.0934,-0.0282,-3.29,0.041,-0.011,0.0,0.57,0.23,247.9,0.62
2021-09-07 05:39:04,13.04,0.12,0.6,-0.02,0.078,0.4016,0.4017,0.306,0.0007,0.0101,-0.0037,0.0007,-0.0202,-0.01,0.3042,0.4079,0.3966,0.4937,0.6622,0.6438,0.05407,0.1432,0.0046,0.766,-0.003,-0.025,-0.02,0.6,0.12,258.4,0.62
2021-09-07 05:49:04,13.08,0.1,1.13,0.01,0.0717,0.4662,0.4764,0.386,-0.0035,-0.0436,-0.0086,0.0073,-0.0173,-0.007,0.3864,0.4679,0.4744,0.3419,0.414,0.4197,0.01512,0.139,0.0525,8.943,-0.034,-0.024,0.01,1.13,0.1,265.0,1.13
2021-09-07 05:59:04,13.35,0.07,0.77,-0.04,0.1345,0.3626,0.4623,0.2504,-0.0124,-0.0046,0.0033,-0.0005,-0.0027,-0.036,0.2506,0.4605,0.3648,0.3246,0.5964,0.4725,0.00723,0.0656,-0.0082,-0.679,0.024,-0.005,-0.04,0.77,0.07,264.6,0.77
2021-09-07 06:09:04,13.82,0.01,0.11,-0.08,0.2122,0.1372,0.2611,0.1333,0.0002,0.0036,0.001,0.0137,-0.009,-0.0214,0.1588,0.2469,0.1363,1.1536,1.7932,0.9896,0.47865,0.0953,0.1442,16.971,-0.201,-0.011,-0.08,0.11,0.01,266.2,0.11
2021-09-07 06:19:04,13.78,0.22,0.57,-0.01,0.1867,0.4543,0.3998,0.2488,-0.0208,0.0575,0.0061,0.0091,-0.0051,-0.0459,0.2487,0.4515,0.403,0.4072,0.7392,0.6597,0.02133,0.0892,0.1017,11.194,-0.162,-0.01,-0.01,0.57,0.22,249.2,0.61
2021-09-07 06:29:04,13.76,0.14,0.7,0.02,0.1124,0.3865,0.3044,0.2564,0.0091,-0.0098,-0.0001,0.0061,0.0045,-0.0079,0.2559,0.3022,0.3885,0.3589,0.4238,0.5449,0.00883,0.067,0.091,7.521,-0.256,-0.006,0.02,0.7,0.14,258.6,0.71
2021-09-07 06:39:04,14.11,0.16,0.09,0.0,0.222,0.2368,0.581,0.2196,0.0082,-0.022,-0.0076,0.0117,-0.0317,-0.0632,0.2204,0.3266,0.5353,1.189,1.7619,2.888,0.94946,0.1806,0.0649,14.454,-0.025,-0.04,0.0,0.09,0.16,209.9,0.19
2021-09-07 06:49:04,14.13,0.1,-0.57,0.03,0.2049,0.2832,0.3065,0.1895,-0.0064,-0.0257,-0.0237,0.0092,0.0167,0.0352,0.1957,0.3164,0.2677,0.3353,0.5421,0.4587,0.08515,0.1703,0.0541,11.304,-0.024,-0.036,0.03,-0.57,0.1,100.2,0.58
2021-09-07 06:59:04,14.5,0.08,-0.22,-0.02,0.3299,0.2403,0.3745,0.1801,-0.0146,0.0261,-0.0161,0.0121,-0.0139,0.0233,0.1842,0.3362,0.2889,0.782,1.4273,1.2268,0.38372,0.1459,0.0826,14.844,-0.049,-0.026,-0.02,-0.22,0.08,109.6,0.23
2021-09-07 07:09:04,14.71,0.36,0.31,-0.03,0.2646,0.2175,0.2203,0.1505,-0.0168,0.0195,0.0029,0.0168,0.0047,-0.0124,0.1535,0.2573,0.1695,0.3226,0.5406,0.3563,0.02423,0.0741,0.2262,20.629,-0.52,-0.007,-0.03,0.31,0.36,220.6,0.47
2021-09-07 07:19:04,15.13,-0.23,0.44,-0.01,0.3463,0.3798,0.4709,0.2701,0.0376,-0.076,-0.0028,0.0251,0.0266,-0.0526,0.2725,0.5159,0.3139,0.5544,1.0493,0.6385,0.11065,0.1635,0.1536,30.854,-0.072,-0.033,-0.01,0.44,-0.23,297.4,0.49
2021-09-07 07:29:04,15.42,-0.05,0.47,-0.07,0.4261,0.4564,0.6372,0.3286,0.0037,0.0746,0.0379,0.0527,0.0378,-0.0643,0.3526,0.6083,0.4774,0.7429,1.2818,1.006,0.23792,0.2315,0.2276,64.643,-0.053,-0.066,-0.07,0.47,-0.05,276.6,0.47
2021-09-07 07:39:04,15.95,0.06,-0.12,-0.01,0.4363,0.2596,0.4116,0.2236,-0.0124,-0.0128,-0.0021,0.0554,0.0142,0.0216,0.2208,0.4016,0.277,1.6945,3.082,2.1257,0.84795,0.12,0.4617,67.963,-0.403,-0.018,-0.01,-0.12,0.06,115.9,0.13
2021-09-07 07:49:04,15.78,-0.27,0.62,0.06,0.2568,0.8093,0.5895,0.2968,-0.0567,0.0524,0.0629,0.0185,0.0501,-0.0405,0.294,0.5994,0.803,0.4352,0.887,1.1884,0.17617,0.2836,0.0653,22.5,-0.01,-0.098,0.06,0.62,-0.27,293.3,0.67
2021-09-07 07:59:04,16.19,-0.65,0.31,-0.03,0.4306,0.4781,0.442,0.2453,0.0744,-0.0342,0.0293,0.0484,0.0109,-0.0631,0.2426,0.5004,0.4182,0.3372,0.6954,0.5813,0.06036,0.1768,0.2736,59.174,-0.11,-0.038,-0.03,0.31,-0.65,334.5,0.72
